Date,Product,Category,Region,Salesperson,Customer_ID,Quantity,Unit_Price,Discount_Rate,Subtotal,Discount_Amount,Total_Amount,Customer_Age,Customer_Satisfaction,Payment_Method,Order_Priority,Month,Year,Quarter,Day_of_Week,Month_Name
2022-06-19 16:59:43.436687344,Speaker,Accessories,West,Sales_Person_11,Customer_0458,4,108.33,0.005,433.32,1.98,431.34,66,4.8,Bank Transfer,Medium,6,2022,2,Sunday,June
2022-06-20 00:00:17.283456688,Printer,Accessories,South,Sales_Person_04,Customer_0565,3,238.41,0.207,715.24,148.16,567.08,34,2.8,Debit Card,Medium,6,2022,2,Monday,June
2022-06-20 07:00:51.130226048,Scanner,Accessories,West,Sales_Person_05,Customer_0814,5,121.41,0.169,607.06,102.85,504.22,27,4.2,Cash,Low,6,2022,2,Monday,June
2022-06-20 14:01:24.976995408,Phone,Electronics,Central,Sales_Person_06,Customer_0045,2,718.93,0.093,1437.86,134.01,1303.85,30,2.9,Debit Card,Medium,6,2022,2,Monday,June
2022-06-20 21:01:58.823764752,Headphones,Accessories,Central,Sales_Person_11,Customer_0777,4,91.7,0.089,366.81,32.76,334.05,61,4.8,Debit Card,Low,6,2022,2,Monday,June
2022-06-21 04:02:32.670534112,Webcam,Accessories,Central,Sales_Person_01,Customer_0998,2,80.92,0.177,161.85,28.63,133.22,55,4.9,Bank Transfer,Critical,6,2022,2,Tuesday,June
2022-06-21 11:03:06.517303456,Laptop,Electronics,North,Sales_Person_25,Customer_0774,5,1019.3,0.002,5096.52,12.08,5084.44,37,2.3,Bank Transfer,Medium,6,2022,2,Tuesday,June
2022-06-21 18:03:40.364072816,Laptop,Electronics,South,Sales_Person_10,Customer_0819,4,1080.21,0.213,4320.83,919.27,3401.56,71,2.3,Bank Transfer,Medium,6,2022,2,Tuesday,June
2022-06-22 01:04:14.210842176,Desktop,Electronics,North,Sales_Person_20,Customer_0234,4,601.68,0.128,2406.74,308.79,2097.95,74,3.7,Cash,High,6,2022,2,Wednesday,June
2022-06-22 08:04:48.057611520,Webcam,Accessories,East,Sales_Person_24,Customer_0375,2,68.43,0.046,136.85,6.29,130.56,51,2.1,Credit Card,Low,6,2022,2,Wednesday,June
2022-06-22 15:05:21.904380880,Webcam,Accessories,South,Sales_Person_21,Customer_0547,1,95.32,0.015,95.32,1.47,93.85,20,3.2,Bank Transfer,Low,6,2022,2,Wednesday,June
2022-06-22 22:05:55.751150224,Desktop,Electronics,West,Sales_Person_11,Customer_0850,4,588.34,0.082,2353.35,192.58,2160.77,74,3.2,Bank Transfer,Medium,6,2022,2,Wednesday,June
2022-06-23 05:06:29.597919584,Laptop,Electronics,Central,Sales_Person_24,Customer_0949,1,694.87,0.035,694.87,24.63,670.24,28,5.0,Debit Card,Critical,6,2022,2,Thursday,June
2022-06-23 12:07:03.444688944,Printer,Accessories,East,Sales_Person_17,Customer_0915,4,219.92,0.059,879.67,51.84,827.83,48,2.9,Cash,Low,6,2022,2,Thursday,June
2022-06-23 19:07:37.291458288,Monitor,Electronics,South,Sales_Person_08,Customer_0197,2,249.4,0.084,498.8,41.85,456.95,45,3.9,Credit Card,High,6,2022,2,Thursday,June
2022-06-24 02:08:11.138227648,Monitor,Electronics,North,Sales_Person_13,Customer_0025,2,338.26,0.246,676.53,166.1,510.43,30,2.7,Credit Card,High,6,2022,2,Friday,June
2022-06-24 09:08:44.984997008,Desktop,Electronics,Central,Sales_Person_20,Customer_0395,4,552.08,0.173,2208.3,382.85,1825.45,56,2.7,Bank Transfer,Medium,6,2022,2,Friday,June
2022-06-24 16:09:18.831766352,Webcam,Accessories,North,Sales_Person_18,Customer_0714,3,99.87,0.134,299.6,40.28,259.32,24,2.7,Bank Transfer,Low,6,2022,2,Friday,June
2022-06-24 23:09:52.678535712,Phone,Electronics,South,Sales_Person_22,Customer_0785,2,526.05,0.184,1052.11,193.89,858.21,59,4.0,Debit Card,High,6,2022,2,Friday,June
2022-06-25 06:10:26.525305056,Desktop,Electronics,South,Sales_Person_16,Customer_0036,4,597.95,0.238,2391.8,569.56,1822.24,48,2.6,Bank Transfer,Low,6,2022,2,Saturday,June
2022-06-25 13:11:00.372074416,Printer,Accessories,East,Sales_Person_02,Customer_0474,4,173.84,0.079,695.36,54.74,640.62,26,3.0,Cash,High,6,2022,2,Saturday,June
2022-06-25 20:11:34.218843776,Desktop,Electronics,West,Sales_Person_05,Customer_0223,2,899.87,0.157,1799.75,282.39,1517.36,52,4.6,Credit Card,High,6,2022,2,Saturday,June
2022-06-26 03:12:08.065613120,Mouse,Accessories,North,Sales_Person_18,Customer_0864,7,22.78,0.176,159.44,28.09,131.34,52,3.6,Cash,High,6,2022,2,Sunday,June
2022-06-26 10:12:41.912382480,Headphones,Accessories,East,Sales_Person_03,Customer_0789,1,87.57,0.136,87.57,11.88,75.7,27,3.2,Bank Transfer,High,6,2022,2,Sunday,June
2022-06-26 17:13:15.759151824,Webcam,Accessories,Central,Sales_Person_22,Customer_0530,3,60.3,0.019,180.89,3.45,177.44,25,3.9,Cash,Low,6,2022,2,Sunday,June
2022-06-27 00:13:49.605921184,Speaker,Accessories,West,Sales_Person_17,Customer_0188,5,87.96,0.114,439.79,50.02,389.77,70,4.4,Debit Card,High,6,2022,2,Monday,June
2022-06-27 07:14:23.452690544,Tablet,Electronics,East,Sales_Person_16,Customer_0402,4,333.97,0.11,1335.87,146.42,1189.45,62,3.5,Debit Card,High,6,2022,2,Monday,June
2022-06-27 14:14:57.299459888,Tablet,Electronics,North,Sales_Person_06,Customer_0257,1,346.49,0.06,346.49,20.77,325.73,55,2.2,Cash,Medium,6,2022,2,Monday,June
2022-06-27 21:15:31.146229248,Webcam,Accessories,South,Sales_Person_19,Customer_0654,4,99.13,0.012,396.54,4.81,391.73,27,2.4,Cash,Low,6,2022,2,Monday,June
2022-06-28 04:16:04.992998608,Speaker,Accessories,Central,Sales_Person_07,Customer_0136,4,101.16,0.145,404.63,58.48,346.16,63,2.1,Debit Card,Medium,6,2022,2,Tuesday,June
2022-06-28 11:16:38.839767952,Scanner,Accessories,North,Sales_Person_18,Customer_0962,2,132.24,0.201,264.47,53.08,211.4,64,3.3,Bank Transfer,High,6,2022,2,Tuesday,June
2022-06-28 18:17:12.686537312,Printer,Accessories,West,Sales_Person_14,Customer_0819,1,203.1,0.238,203.1,48.36,154.74,40,4.8,Bank Transfer,Medium,6,2022,2,Tuesday,June
2022-06-29 01:17:46.533306656,Mouse,Accessories,West,Sales_Person_06,Customer_0591,1,36.21,0.021,36.21,0.76,35.45,73,4.0,Debit Card,Low,6,2022,2,Wednesday,June
2022-06-29 08:18:20.380076016,Mouse,Accessories,South,Sales_Person_08,Customer_0444,6,22.39,0.07,134.32,9.42,124.9,42,4.8,Bank Transfer,Critical,6,2022,2,Wednesday,June
2022-06-29 15:18:54.226845376,Laptop,Electronics,South,Sales_Person_15,Customer_0418,2,1045.68,0.19,2091.35,396.71,1694.65,65,2.7,Credit Card,High,6,2022,2,Wednesday,June
2022-06-29 22:19:28.073614720,Headphones,Accessories,Central,Sales_Person_15,Customer_0292,2,76.81,0.134,153.61,20.54,133.08,63,4.9,Cash,Low,6,2022,2,Wednesday,June
2022-06-30 05:20:01.920384080,Monitor,Electronics,Central,Sales_Person_15,Customer_0574,4,442.29,0.094,1769.15,167.1,1602.06,43,3.5,Credit Card,Medium,6,2022,2,Thursday,June
2022-06-30 12:20:35.767153424,Keyboard,Accessories,South,Sales_Person_16,Customer_0129,8,69.8,0.139,558.41,77.82,480.59,38,3.7,Bank Transfer,High,6,2022,2,Thursday,June
2022-06-30 19:21:09.613922784,Printer,Accessories,South,Sales_Person_01,Customer_0341,1,165.93,0.225,165.93,37.25,128.68,61,4.5,Cash,Medium,6,2022,2,Thursday,June
2022-07-01 02:21:43.460692144,Keyboard,Accessories,West,Sales_Person_11,Customer_0810,1,74.26,0.189,74.26,14.05,60.21,74,5.0,Debit Card,High,7,2022,3,Friday,July
2022-07-01 09:22:17.307461488,Keyboard,Accessories,South,Sales_Person_25,Customer_0257,18,66.69,0.075,1200.43,89.94,1110.49,32,4.0,Credit Card,Low,7,2022,3,Friday,July
2022-07-01 16:22:51.154230848,Webcam,Accessories,East,Sales_Person_05,Customer_0992,4,105.49,0.106,421.96,44.6,377.37,28,2.5,Bank Transfer,Medium,7,2022,3,Friday,July
2022-07-01 23:23:25.001000208,Tablet,Electronics,North,Sales_Person_05,Customer_0724,2,463.42,0.206,926.83,191.22,735.61,53,4.5,Debit Card,High,7,2022,3,Friday,July
2022-07-02 06:23:58.847769552,Tablet,Electronics,South,Sales_Person_21,Customer_0566,3,445.23,0.159,1335.68,211.72,1123.96,61,3.6,Debit Card,High,7,2022,3,Saturday,July
2022-07-02 13:24:32.694538912,Monitor,Electronics,Central,Sales_Person_06,Customer_0687,5,345.94,0.2,1729.71,345.48,1384.23,65,2.1,Debit Card,Low,7,2022,3,Saturday,July
2022-07-02 20:25:06.541308256,Webcam,Accessories,East,Sales_Person_02,Customer_0100,1,64.87,0.18,64.87,11.66,53.22,45,3.5,Debit Card,Low,7,2022,3,Saturday,July
2022-07-03 03:25:40.388077616,Keyboard,Accessories,Central,Sales_Person_06,Customer_0039,18,44.31,0.234,797.64,186.59,611.06,58,2.8,Bank Transfer,Medium,7,2022,3,Sunday,July
2022-07-03 10:26:14.234846976,Speaker,Accessories,East,Sales_Person_14,Customer_0926,1,83.54,0.117,83.54,9.8,73.73,26,2.6,Credit Card,High,7,2022,3,Sunday,July
2022-07-03 17:26:48.081616320,Scanner,Accessories,South,Sales_Person_11,Customer_0263,2,121.16,0.099,242.32,23.89,218.43,63,4.9,Bank Transfer,High,7,2022,3,Sunday,July
2022-07-04 00:27:21.928385680,Phone,Electronics,North,Sales_Person_04,Customer_0150,1,636.44,0.112,636.44,71.21,565.23,28,3.5,Debit Card,Low,7,2022,3,Monday,July
2022-07-04 07:27:55.775155040,Tablet,Electronics,Central,Sales_Person_24,Customer_0633,2,557.04,0.231,1114.08,257.39,856.69,27,4.2,Credit Card,Low,7,2022,3,Monday,July
2022-07-04 14:28:29.621924384,Printer,Accessories,East,Sales_Person_25,Customer_0690,2,288.83,0.01,577.65,5.94,571.72,18,4.1,Credit Card,Medium,7,2022,3,Monday,July
2022-07-04 21:29:03.468693744,Speaker,Accessories,West,Sales_Person_09,Customer_0813,5,133.06,0.225,665.3,149.99,515.31,69,2.6,Bank Transfer,Medium,7,2022,3,Monday,July
2022-07-05 04:29:37.315463088,Printer,Accessories,South,Sales_Person_24,Customer_0330,3,292.1,0.08,876.31,69.73,806.59,68,3.9,Bank Transfer,Medium,7,2022,3,Tuesday,July
2022-07-05 11:30:11.162232448,Laptop,Electronics,North,Sales_Person_03,Customer_0120,4,1100.48,0.084,4401.91,368.01,4033.9,50,2.7,Cash,Medium,7,2022,3,Tuesday,July
2022-07-05 18:30:45.009001808,Desktop,Electronics,South,Sales_Person_16,Customer_0584,1,884.77,0.016,884.77,14.11,870.66,54,4.2,Debit Card,Low,7,2022,3,Tuesday,July
2022-07-06 01:31:18.855771152,Phone,Electronics,West,Sales_Person_11,Customer_0219,2,574.34,0.063,1148.67,72.56,1076.12,63,2.8,Credit Card,Low,7,2022,3,Wednesday,July
2022-07-06 08:31:52.702540512,Tablet,Electronics,North,Sales_Person_04,Customer_0906,4,494.69,0.005,1978.75,10.56,1968.19,30,5.0,Credit Card,Medium,7,2022,3,Wednesday,July
2022-07-06 15:32:26.549309856,Mouse,Accessories,West,Sales_Person_01,Customer_0910,13,22.56,0.188,293.22,55.18,238.04,19,2.7,Cash,Medium,7,2022,3,Wednesday,July
2022-07-06 22:33:00.396079216,Tablet,Electronics,South,Sales_Person_25,Customer_0814,1,453.03,0.243,453.03,109.9,343.14,56,4.6,Debit Card,Medium,7,2022,3,Wednesday,July
2022-07-07 05:33:34.242848576,Speaker,Accessories,East,Sales_Person_21,Customer_0123,2,140.36,0.13,280.72,36.5,244.22,61,4.6,Bank Transfer,Medium,7,2022,3,Thursday,July
2022-07-07 12:34:08.089617920,Laptop,Electronics,South,Sales_Person_22,Customer_0244,1,905.04,0.089,905.04,80.73,824.31,55,2.3,Bank Transfer,Low,7,2022,3,Thursday,July
2022-07-07 19:34:41.936387280,Printer,Accessories,South,Sales_Person_16,Customer_0886,4,247.32,0.184,989.27,181.91,807.35,60,4.8,Debit Card,High,7,2022,3,Thursday,July
2022-07-08 02:35:15.783156640,Keyboard,Accessories,South,Sales_Person_19,Customer_0587,9,71.13,0.147,640.17,94.06,546.11,46,4.1,Bank Transfer,Low,7,2022,3,Friday,July
2022-07-08 09:35:49.629925984,Mouse,Accessories,Central,Sales_Person_16,Customer_0518,17,36.67,0.243,623.37,151.42,471.95,27,3.7,Debit Card,Medium,7,2022,3,Friday,July
2022-07-08 16:36:23.476695344,Webcam,Accessories,West,Sales_Person_11,Customer_0021,3,77.42,0.101,232.26,23.57,208.69,36,4.9,Credit Card,Low,7,2022,3,Friday,July
2022-07-08 23:36:57.323464688,Headphones,Accessories,West,Sales_Person_08,Customer_0190,3,94.93,0.216,284.8,61.56,223.24,56,4.7,Bank Transfer,Critical,7,2022,3,Friday,July
2022-07-09 06:37:31.170234048,Keyboard,Accessories,West,Sales_Person_23,Customer_0225,15,58.95,0.133,884.2,117.32,766.88,37,2.2,Cash,Low,7,2022,3,Saturday,July
2022-07-09 13:38:05.017003408,Headphones,Accessories,Central,Sales_Person_01,Customer_0915,4,119.24,0.012,476.97,5.84,471.13,40,4.2,Credit Card,Critical,7,2022,3,Saturday,July
2022-07-09 20:38:38.863772752,Phone,Electronics,East,Sales_Person_21,Customer_0615,4,453.28,0.048,1813.13,87.19,1725.93,36,2.9,Debit Card,High,7,2022,3,Saturday,July
2022-07-10 03:39:12.710542112,Scanner,Accessories,South,Sales_Person_09,Customer_0856,4,129.46,0.034,517.86,17.64,500.22,52,2.3,Bank Transfer,Critical,7,2022,3,Sunday,July
2022-07-10 10:39:46.557311456,Desktop,Electronics,East,Sales_Person_12,Customer_0466,5,672.65,0.174,3363.25,584.41,2778.84,24,4.2,Debit Card,Critical,7,2022,3,Sunday,July
2022-07-10 17:40:20.404080816,Scanner,Accessories,Central,Sales_Person_22,Customer_0099,5,160.7,0.237,803.48,190.47,613.01,23,2.9,Credit Card,High,7,2022,3,Sunday,July
2022-07-11 00:40:54.250850176,Mouse,Accessories,West,Sales_Person_08,Customer_0830,7,31.43,0.126,220.01,27.63,192.38,38,4.3,Debit Card,Medium,7,2022,3,Monday,July
2022-07-11 07:41:28.097619520,Monitor,Electronics,South,Sales_Person_17,Customer_0363,3,373.6,0.204,1120.81,228.47,892.34,21,4.2,Credit Card,Medium,7,2022,3,Monday,July
2022-07-11 14:42:01.944388880,Mouse,Accessories,North,Sales_Person_10,Customer_0997,16,32.42,0.019,518.68,9.67,509.01,71,2.9,Debit Card,High,7,2022,3,Monday,July
2022-07-11 21:42:35.791158240,Scanner,Accessories,North,Sales_Person_07,Customer_0083,3,193.82,0.222,581.46,129.32,452.14,52,3.2,Debit Card,Low,7,2022,3,Monday,July
2022-07-12 04:43:09.637927584,Tablet,Electronics,East,Sales_Person_19,Customer_0693,4,337.06,0.11,1348.24,147.98,1200.26,66,2.1,Debit Card,Low,7,2022,3,Tuesday,July
2022-07-12 11:43:43.484696944,Speaker,Accessories,West,Sales_Person_25,Customer_0664,3,80.48,0.069,241.44,16.76,224.67,22,4.8,Cash,Medium,7,2022,3,Tuesday,July
2022-07-12 18:44:17.331466288,Printer,Accessories,North,Sales_Person_06,Customer_0056,1,250.57,0.094,250.57,23.43,227.14,21,3.6,Credit Card,Medium,7,2022,3,Tuesday,July
2022-07-13 01:44:51.178235648,Tablet,Electronics,East,Sales_Person_21,Customer_0702,3,500.6,0.222,1501.81,332.67,1169.14,54,2.2,Credit Card,High,7,2022,3,Wednesday,July
2022-07-13 08:45:25.025005008,Tablet,Electronics,Central,Sales_Person_24,Customer_0930,2,409.85,0.186,819.7,152.45,667.24,71,4.1,Bank Transfer,Medium,7,2022,3,Wednesday,July
2022-07-13 15:45:58.871774352,Speaker,Accessories,East,Sales_Person_24,Customer_0022,1,137.2,0.141,137.2,19.3,117.91,70,2.0,Debit Card,Low,7,2022,3,Wednesday,July
2022-07-13 22:46:32.718543712,Speaker,Accessories,East,Sales_Person_19,Customer_0580,2,93.16,0.162,186.33,30.16,156.16,43,4.9,Debit Card,Low,7,2022,3,Wednesday,July
2022-07-14 05:47:06.565313056,Phone,Electronics,East,Sales_Person_18,Customer_0185,5,582.76,0.004,2913.78,12.47,2901.32,56,4.2,Bank Transfer,Low,7,2022,3,Thursday,July
2022-07-14 12:47:40.412082416,Keyboard,Accessories,South,Sales_Person_15,Customer_0522,11,44.12,0.195,485.3,94.53,390.76,61,4.7,Debit Card,Medium,7,2022,3,Thursday,July
2022-07-14 19:48:14.258851776,Monitor,Electronics,East,Sales_Person_02,Customer_0578,5,440.23,0.062,2201.17,137.17,2064.0,32,2.4,Bank Transfer,Low,7,2022,3,Thursday,July
2022-07-15 02:48:48.105621120,Monitor,Electronics,East,Sales_Person_14,Customer_0264,5,318.44,0.243,1592.22,387.0,1205.22,23,3.5,Debit Card,Critical,7,2022,3,Friday,July
2022-07-15 09:49:21.952390480,Tablet,Electronics,South,Sales_Person_21,Customer_0225,1,359.48,0.233,359.48,83.67,275.82,25,2.7,Cash,Low,7,2022,3,Friday,July
2022-07-15 16:49:55.799159840,Headphones,Accessories,South,Sales_Person_10,Customer_0635,1,106.16,0.104,106.16,10.99,95.16,26,2.1,Debit Card,Low,7,2022,3,Friday,July
2022-07-15 23:50:29.645929184,Phone,Electronics,Central,Sales_Person_16,Customer_0038,1,694.79,0.062,694.79,43.4,651.39,40,2.9,Debit Card,High,7,2022,3,Friday,July
2022-07-16 06:51:03.492698544,Tablet,Electronics,West,Sales_Person_07,Customer_0123,5,504.76,0.084,2523.78,211.02,2312.76,49,4.0,Debit Card,High,7,2022,3,Saturday,July
2022-07-16 13:51:37.339467888,Desktop,Electronics,North,Sales_Person_08,Customer_0830,2,550.43,0.067,1100.85,73.58,1027.27,41,2.3,Cash,High,7,2022,3,Saturday,July
2022-07-16 20:52:11.186237248,Printer,Accessories,North,Sales_Person_10,Customer_0156,4,265.84,0.115,1063.35,122.59,940.77,23,3.3,Debit Card,Low,7,2022,3,Saturday,July
2022-07-17 03:52:45.033006608,Speaker,Accessories,East,Sales_Person_15,Customer_0906,1,142.65,0.194,142.65,27.64,115.02,34,3.8,Cash,Medium,7,2022,3,Sunday,July
2022-07-17 10:53:18.879775952,Keyboard,Accessories,Central,Sales_Person_08,Customer_0301,3,50.67,0.217,152.0,33.05,118.94,45,2.4,Credit Card,Low,7,2022,3,Sunday,July
2022-07-17 17:53:52.726545312,Webcam,Accessories,East,Sales_Person_13,Customer_0833,4,98.99,0.193,395.95,76.42,319.54,57,3.3,Credit Card,Critical,7,2022,3,Sunday,July
2022-07-18 00:54:26.573314656,Speaker,Accessories,North,Sales_Person_12,Customer_0994,5,97.87,0.193,489.33,94.63,394.7,47,3.1,Credit Card,Low,7,2022,3,Monday,July
2022-07-18 07:55:00.420084016,Desktop,Electronics,South,Sales_Person_08,Customer_0067,3,683.24,0.244,2049.71,499.18,1550.53,29,4.5,Cash,High,7,2022,3,Monday,July
2022-07-18 14:55:34.266853376,Headphones,Accessories,West,Sales_Person_15,Customer_0905,3,85.33,0.121,255.98,30.92,225.05,23,4.7,Bank Transfer,High,7,2022,3,Monday,July
2022-07-18 21:56:08.113622720,Mouse,Accessories,Central,Sales_Person_12,Customer_0645,3,27.32,0.009,81.96,0.74,81.22,56,2.7,Bank Transfer,Low,7,2022,3,Monday,July
2022-07-19 04:56:41.960392080,Mouse,Accessories,South,Sales_Person_11,Customer_0874,2,26.83,0.003,53.67,0.14,53.53,50,3.6,Cash,Medium,7,2022,3,Tuesday,July
2022-07-19 11:57:15.807161440,Scanner,Accessories,West,Sales_Person_19,Customer_0394,3,154.68,0.13,464.04,60.52,403.52,35,4.8,Credit Card,Low,7,2022,3,Tuesday,July
2022-07-19 18:57:49.653930784,Desktop,Electronics,Central,Sales_Person_14,Customer_0652,2,573.95,0.039,1147.9,44.26,1103.64,37,4.0,Debit Card,High,7,2022,3,Tuesday,July
2022-07-20 01:58:23.500700144,Scanner,Accessories,Central,Sales_Person_18,Customer_0594,4,197.02,0.062,788.1,48.57,739.53,56,3.9,Cash,High,7,2022,3,Wednesday,July
2022-07-20 08:58:57.347469488,Tablet,Electronics,North,Sales_Person_13,Customer_0570,1,432.98,0.024,432.98,10.32,422.66,34,4.9,Credit Card,Medium,7,2022,3,Wednesday,July
2022-07-20 15:59:31.194238848,Webcam,Accessories,South,Sales_Person_04,Customer_0661,1,98.66,0.16,98.66,15.78,82.88,51,2.5,Debit Card,Low,7,2022,3,Wednesday,July
2022-07-20 23:00:05.041008208,Laptop,Electronics,Central,Sales_Person_17,Customer_0405,3,672.01,0.247,2016.04,498.35,1517.69,21,3.1,Bank Transfer,Medium,7,2022,3,Wednesday,July
2022-07-21 06:00:38.887777552,Speaker,Accessories,Central,Sales_Person_19,Customer_0449,1,100.61,0.044,100.61,4.47,96.14,22,4.8,Credit Card,Medium,7,2022,3,Thursday,July
2022-07-21 13:01:12.734546912,Laptop,Electronics,West,Sales_Person_09,Customer_0131,1,698.03,0.122,698.03,84.99,613.04,64,3.6,Debit Card,Low,7,2022,3,Thursday,July
2022-07-21 20:01:46.581316272,Headphones,Accessories,North,Sales_Person_23,Customer_0069,3,93.46,0.23,280.37,64.36,216.01,24,4.7,Debit Card,Low,7,2022,3,Thursday,July
2022-07-22 03:02:20.428085616,Tablet,Electronics,East,Sales_Person_07,Customer_0345,3,458.15,0.188,1374.44,258.86,1115.58,60,2.6,Credit Card,Critical,7,2022,3,Friday,July
2022-07-22 10:02:54.274854976,Monitor,Electronics,North,Sales_Person_01,Customer_0762,1,241.14,0.243,241.14,58.49,182.65,47,2.5,Bank Transfer,Low,7,2022,3,Friday,July
2022-07-22 17:03:28.121624320,Speaker,Accessories,East,Sales_Person_07,Customer_0320,1,137.64,0.198,137.64,27.22,110.42,51,3.5,Debit Card,Critical,7,2022,3,Friday,July
2022-07-23 00:04:01.968393680,Scanner,Accessories,South,Sales_Person_07,Customer_0177,5,146.33,0.082,731.63,60.35,671.28,40,2.8,Credit Card,Medium,7,2022,3,Saturday,July
2022-07-23 07:04:35.815163040,Monitor,Electronics,South,Sales_Person_20,Customer_0584,4,304.12,0.199,1216.48,241.95,974.52,50,4.2,Bank Transfer,High,7,2022,3,Saturday,July
2022-07-23 14:05:09.661932384,Keyboard,Accessories,Central,Sales_Person_07,Customer_0529,16,51.01,0.167,816.23,136.25,679.98,34,2.9,Cash,Medium,7,2022,3,Saturday,July
2022-07-23 21:05:43.508701744,Webcam,Accessories,South,Sales_Person_08,Customer_0841,1,66.24,0.006,66.24,0.41,65.82,59,2.2,Bank Transfer,Critical,7,2022,3,Saturday,July
2022-07-24 04:06:17.355471088,Webcam,Accessories,Central,Sales_Person_16,Customer_0160,1,60.55,0.054,60.55,3.28,57.27,42,2.7,Credit Card,Low,7,2022,3,Sunday,July
2022-07-24 11:06:51.202240448,Mouse,Accessories,North,Sales_Person_03,Customer_0582,6,27.25,0.003,163.47,0.43,163.04,71,4.8,Debit Card,Low,7,2022,3,Sunday,July
2022-07-24 18:07:25.049009808,Phone,Electronics,South,Sales_Person_13,Customer_0625,5,603.39,0.082,3016.94,246.08,2770.86,74,2.8,Credit Card,Medium,7,2022,3,Sunday,July
2022-07-25 01:07:58.895779152,Speaker,Accessories,North,Sales_Person_10,Customer_0744,1,113.74,0.223,113.74,25.33,88.41,49,3.4,Debit Card,Low,7,2022,3,Monday,July
2022-07-25 08:08:32.742548512,Scanner,Accessories,North,Sales_Person_18,Customer_0533,4,152.54,0.001,610.18,0.66,609.51,19,3.4,Debit Card,Low,7,2022,3,Monday,July
2022-07-25 15:09:06.589317872,Headphones,Accessories,South,Sales_Person_07,Customer_0135,5,103.3,0.007,516.48,3.58,512.9,44,3.6,Debit Card,Critical,7,2022,3,Monday,July
2022-07-25 22:09:40.436087216,Laptop,Electronics,North,Sales_Person_21,Customer_0775,4,1140.55,0.016,4562.18,72.66,4489.52,26,2.8,Debit Card,Medium,7,2022,3,Monday,July
2022-07-26 05:10:14.282856576,Headphones,Accessories,South,Sales_Person_21,Customer_0111,3,73.46,0.109,220.38,24.01,196.37,18,2.5,Cash,Medium,7,2022,3,Tuesday,July
2022-07-26 12:10:48.129625920,Monitor,Electronics,South,Sales_Person_05,Customer_0999,1,375.31,0.208,375.31,77.97,297.34,32,4.7,Credit Card,Medium,7,2022,3,Tuesday,July
2022-07-26 19:11:21.976395280,Monitor,Electronics,South,Sales_Person_23,Customer_0758,2,385.72,0.234,771.45,180.28,591.17,52,3.9,Bank Transfer,Critical,7,2022,3,Tuesday,July
2022-07-27 02:11:55.823164640,Desktop,Electronics,East,Sales_Person_25,Customer_0283,2,673.73,0.223,1347.46,300.34,1047.12,52,3.2,Bank Transfer,High,7,2022,3,Wednesday,July
2022-07-27 09:12:29.669933984,Keyboard,Accessories,North,Sales_Person_24,Customer_0520,2,47.37,0.036,94.73,3.38,91.35,51,3.4,Credit Card,Critical,7,2022,3,Wednesday,July
2022-07-27 16:13:03.516703344,Speaker,Accessories,West,Sales_Person_22,Customer_0969,5,83.33,0.119,416.64,49.75,366.89,31,4.1,Bank Transfer,Medium,7,2022,3,Wednesday,July
2022-07-27 23:13:37.363472688,Webcam,Accessories,South,Sales_Person_07,Customer_0796,4,103.47,0.131,413.88,54.25,359.63,47,2.3,Debit Card,Low,7,2022,3,Wednesday,July
2022-07-28 06:14:11.210242048,Printer,Accessories,North,Sales_Person_25,Customer_0719,5,283.76,0.085,1418.81,120.68,1298.13,23,4.5,Bank Transfer,Critical,7,2022,3,Thursday,July
2022-07-28 13:14:45.057011408,Scanner,Accessories,Central,Sales_Person_22,Customer_0194,1,219.13,0.09,219.13,19.66,199.47,20,2.2,Bank Transfer,Medium,7,2022,3,Thursday,July
2022-07-28 20:15:18.903780752,Headphones,Accessories,South,Sales_Person_17,Customer_0967,5,79.8,0.195,398.98,77.87,321.1,72,3.1,Cash,Low,7,2022,3,Thursday,July
2022-07-29 03:15:52.750550112,Scanner,Accessories,South,Sales_Person_04,Customer_0047,4,206.15,0.11,824.6,90.74,733.86,69,4.6,Cash,Medium,7,2022,3,Friday,July
2022-07-29 10:16:26.597319472,Monitor,Electronics,West,Sales_Person_24,Customer_0978,5,343.7,0.163,1718.52,279.48,1439.04,31,3.7,Cash,High,7,2022,3,Friday,July
2022-07-29 17:17:00.444088816,Phone,Electronics,East,Sales_Person_23,Customer_0342,4,663.78,0.084,2655.1,222.32,2432.78,35,3.4,Credit Card,Low,7,2022,3,Friday,July
2022-07-30 00:17:34.290858176,Mouse,Accessories,East,Sales_Person_16,Customer_0242,16,32.82,0.106,525.05,55.78,469.27,20,2.3,Bank Transfer,High,7,2022,3,Saturday,July
2022-07-30 07:18:08.137627520,Laptop,Electronics,South,Sales_Person_19,Customer_0522,4,1169.79,0.038,4679.15,178.97,4500.18,21,4.5,Cash,Medium,7,2022,3,Saturday,July
2022-07-30 14:18:41.984396880,Keyboard,Accessories,North,Sales_Person_10,Customer_0370,17,69.93,0.111,1188.78,132.43,1056.35,21,5.0,Debit Card,Low,7,2022,3,Saturday,July
2022-07-30 21:19:15.831166240,Phone,Electronics,Central,Sales_Person_03,Customer_0801,3,619.25,0.247,1857.75,459.52,1398.23,68,4.5,Bank Transfer,Low,7,2022,3,Saturday,July
